,author,date,description,detection,falsepositives,fields,id,level,logsource,modified,references,related,status,tags,title,notes,enrichment,Note,analysis
773,Florian Roth,2020/01/24,Detects RDP session hijacking by using MSTSC shadowing,"{u'selection': {u'CommandLine|contains|all': [u'noconsentprompt', u'shadow:']}, u'condition': u'selection'}",[Unknown],,6ba5a05f-b095-4f0a-8654-b825f4f16334,high,"{u'category': u'process_creation', u'product': u'windows'}",2020/09/06,"[https://twitter.com/kmkz_security/status/1220694202301976576, https://github.com/kmkz/Pentesting/blob/master/Post-Exploitation-Cheat-Sheet]",,experimental,"[attack.lateral_movement, attack.t1563.002]",MSTSC Shadowing,,,,
774,Alexander Rausch,2020/06/24,Detects actions caused by the RedMimicry Winnti playbook,"{u'selection': {u'Image|contains': [u'rundll32.exe', u'cmd.exe'], u'CommandLine|contains': [u'gthread-3.6.dll', u'\Windows\Temp\tmp.bat', u'sigcmm-2.4.dll']}, u'condition': u'selection'}",[Unknown],,95022b85-ff2a-49fa-939a-d7b8f56eeb9b,high,"{u'category': u'process_creation', u'product': u'windows'}",2020/09/06,[https://redmimicry.com],,,"[attack.execution, attack.defense_evasion, attack.t1059, attack.t1106, attack.t1059.003, attack.t1218.011]",RedMimicry Winnti Playbook Execute,,,,
775,"Oddvar Moe, Sander Wiebing, oscd.community",2020/10/12,Detects the export of a crital Registry key to a file.,"{u'selection_2': {u'CommandLine|contains': [u'hklm', u'hkey_local_machine']}, u'selection': {u'Image|endswith': u'\regedit.exe', u'CommandLine|contains': u' /E '}, u'selection_3': {u'CommandLine|endswith': [u'\system', u'\sam', u'\security']}, u'condition': u'selection and selection_2 and selection_3'}",[Dumping hives for legitimate purpouse i.e. backup or forensic investigation],"[ParentImage, CommandLine]",82880171-b475-4201-b811-e9c826cd5eaa,high,"{u'category': u'process_creation', u'product': u'windows'}",,"[https://github.com/LOLBAS-Project/LOLBAS/blob/master/yml/OSBinaries/Regedit.yml, https://gist.github.com/api0cradle/cdd2d0d0ec9abb686f0e89306e277b8f]",,experimental,"[attack.exfiltration, attack.t1012]",Exports Critical Registry Keys To a File,,,,
776,"Oddvar Moe, Sander Wiebing, oscd.community",2020/10/07,Detects the export of the target Registry key to a file.,"{u'filter_1': {u'CommandLine|contains': [u'hklm', u'hkey_local_machine']}, u'selection': {u'Image|endswith': u'\regedit.exe', u'CommandLine|contains': u' /E '}, u'filter_2': {u'CommandLine|endswith': [u'\system', u'\sam', u'\security']}, u'condition': u'selection and not (filter_1 and filter_2)'}",[Legitimate export of keys],"[ParentImage, CommandLine]",f0e53e89-8d22-46ea-9db5-9d4796ee2f8a,low,"{u'category': u'process_creation', u'product': u'windows'}",,"[https://github.com/LOLBAS-Project/LOLBAS/blob/master/yml/OSBinaries/Regedit.yml, https://gist.github.com/api0cradle/cdd2d0d0ec9abb686f0e89306e277b8f]",,experimental,"[attack.exfiltration, attack.t1012]",Exports Registry Key To a File,,,,
777,"Oddvar Moe, Sander Wiebing, oscd.community",2020/10/07,Detects the import of the specified file to the registry with regedit.exe.,"{u'filter': {u'CommandLine|contains': [u' /e ', u' /a ', u' /c ']}, u'selection': {u'Image|endswith': u'\regedit.exe', u'CommandLine|contains': [u' /i ', u'.reg']}, u'filter_2': {u'CommandLine|re': u':[^ \\\\]'}, u'condition': u'selection and not filter and not filter_2'}",[Legitimate import of keys],"[ParentImage, CommandLine]",73bba97f-a82d-42ce-b315-9182e76c57b1,medium,"{u'category': u'process_creation', u'product': u'windows'}",,"[https://github.com/LOLBAS-Project/LOLBAS/blob/master/yml/OSBinaries/Regedit.yml, https://gist.github.com/api0cradle/cdd2d0d0ec9abb686f0e89306e277b8f]",,experimental,"[attack.t1112, attack.defense_evasion]",Imports Registry Key From a File,,,,
778,"Oddvar Moe, Sander Wiebing, oscd.community",2020/10/12,Detects the import of a alternate datastream to the registry with regedit.exe.,"{u'filter': {u'CommandLine|contains': [u' /e ', u' /a ', u' /c ']}, u'selection_2': {u'CommandLine|re': u':[^ \\\\]'}, u'selection': {u'Image|endswith': u'\regedit.exe', u'CommandLine|contains': [u' /i ', u'.reg']}, u'condition': u'selection and selection_2 and not filter'}",[Unknown],"[ParentImage, CommandLine]",0b80ade5-6997-4b1d-99a1-71701778ea61,high,"{u'category': u'process_creation', u'product': u'windows'}",,"[https://github.com/LOLBAS-Project/LOLBAS/blob/master/yml/OSBinaries/Regedit.yml, https://gist.github.com/api0cradle/cdd2d0d0ec9abb686f0e89306e277b8f]",,experimental,"[attack.t1112, attack.defense_evasion]",Imports Registry Key From an ADS,,,,
779,"Eli Salem, Sander Wiebing, oscd.community",2020/10/08,"Detects the execution of regini.exe which can be used to modify registry keys, the changes are imported from one or more text files.","{u'filter': {u'CommandLine|re': u':[^ \\\\]'}, u'selection': {u'Image|endswith': u'\regini.exe'}, u'condition': u'selection and not filter'}",[Legitimate modification of keys],"[ParentImage, CommandLine]",5f60740a-f57b-4e76-82a1-15b6ff2cb134,low,"{u'category': u'process_creation', u'product': u'windows'}",2021/05/24,"[https://github.com/LOLBAS-Project/LOLBAS/blob/master/yml/OSBinaries/Regini.yml, https://gist.github.com/api0cradle/cdd2d0d0ec9abb686f0e89306e277b8f, https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/regini]",,experimental,"[attack.t1112, attack.defense_evasion]",Modifies the Registry From a File,,,,
780,"Eli Salem, Sander Wiebing, oscd.community",2020/10/12,"Detects the import of an alternate data stream with regini.exe, regini.exe can be used to modify registry keys.","{u'selection': {u'Image|endswith': u'\regini.exe', u'CommandLine|re': u':[^ \\\\]'}, u'condition': u'selection'}",[Unknown],"[ParentImage, CommandLine]",77946e79-97f1-45a2-84b4-f37b5c0d8682,high,"{u'category': u'process_creation', u'product': u'windows'}",2021/05/24,"[https://github.com/LOLBAS-Project/LOLBAS/blob/master/yml/OSBinaries/Regini.yml, https://gist.github.com/api0cradle/cdd2d0d0ec9abb686f0e89306e277b8f, https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/regini]",,experimental,"[attack.t1112, attack.defense_evasion]",Modifies the Registry From a ADS,,,,
781,Florian Roth,2021/06/28,Detects suspicious command line reg.exe tool adding key to RUN key in Registry,"{u'selection': {u'CommandLine|contains|all': [u'reg', u' ADD ', u'Software\Microsoft\Windows\CurrentVersion\Run']}, u'condition': u'selection'}",[Unknown],,de587dce-915e-4218-aac4-835ca6af6f70,medium,"{u'category': u'process_creation', u'product': u'windows'}",,"[https://app.any.run/tasks/9c0f37bc-867a-4314-b685-e101566766d7/, https://docs.microsoft.com/en-us/windows/win32/setupapi/run-and-runonce-registry-keys]",,experimental,"[attack.persistence, attack.t1547.001]",Reg Add RUN Key,,,,
782,Roberto Rodriguez @Cyb3rWard0g,2019/09/12,Detects remote PowerShell sections by monitoring for wsmprovhost (WinRM host process) as a parent or child process (sign of an active PowerShell remote session).,"{u'selection': [{u'Image|endswith': u'\wsmprovhost.exe'}, {u'ParentImage|endswith': u'\wsmprovhost.exe'}], u'condition': u'selection'}","[Legitimate usage of remote Powershell, e.g. for monitoring purposes.]","[ComputerName, User, CommandLine]",734f8d9b-42b8-41b2-bcf5-abaf49d5a3c8,medium,"{u'category': u'process_creation', u'product': u'windows'}",2021/05/21,[https://threathunterplaybook.com/notebooks/windows/02_execution/WIN-190511223310.html],,experimental,"[attack.execution, attack.t1086, attack.t1059.001, attack.t1021.006]",Remote PowerShell Session Host Process (WinRM),,,,
783,"E.M. Anhaus (originally from Atomic Blue Detections, Endgame), oscd.community",2019/10/24,Identifies use of various commands to query a systems time. This technique may be used before executing a scheduled task or to discover the time zone of a target system.,"{u'selection': [{u'Image|endswith': ['\\net.exe', '\\net1.exe'], u'CommandLine|contains': u'time'}, {u'Image|endswith': u'\w32tm.exe', u'CommandLine|contains': u'tz'}, {u'Image|endswith': u'\powershell.exe', u'CommandLine|contains': u'Get-Date'}], u'condition': u'selection'}",[Legitimate use of the system utilities to discover system time for legitimate reason],,b243b280-65fe-48df-ba07-6ddea7646427,low,"{u'category': u'process_creation', u'product': u'windows'}",2019/11/11,"[https://eqllib.readthedocs.io/en/latest/analytics/fcdb99c2-ac3c-4bde-b664-4b336329bed2.html, https://github.com/redcanaryco/atomic-red-team/blob/master/atomics/T1124/T1124.md]",,experimental,"[attack.discovery, attack.t1124]",Discovery of a System Time,,,,
784,"Matthew Green - @mgreen27, Ecco, James Pemberton / @4A616D6573, oscd.community (improvements), Andreas Hunkeler (@Karneades)",2019/06/15,Detects the execution of a renamed binary often used by attackers or malware leveraging new Sysmon OriginalFileName datapoint.,"{u'filter': {u'Image|endswith': [u'\cmd.exe', u'\powershell.exe', u'\powershell_ise.exe', u'\psexec.exe', u'\psexec64.exe', u'\cscript.exe', u'\wscript.exe', u'\mshta.exe', u'\regsvr32.exe', u'\wmic.exe', u'\certutil.exe', u'\rundll32.exe', u'\cmstp.exe', u'\msiexec.exe', u'\7z.exe', u'\winrar.exe', u'\wevtutil.exe', u'\net.exe', u'\net1.exe', u'\netsh.exe']}, u'selection': {u'OriginalFileName': [u'cmd.exe', u'powershell.exe', u'powershell_ise.exe', u'psexec.exe', u'psexec.c', u'cscript.exe', u'wscript.exe', u'mshta.exe', u'regsvr32.exe', u'wmic.exe', u'certutil.exe', u'rundll32.exe', u'cmstp.exe', u'msiexec.exe', u'7z.exe', u'winrar.exe', u'wevtutil.exe', u'net.exe', u'net1.exe', u'netsh.exe']}, u'condition': u'selection and not filter'}",[Custom applications use renamed binaries adding slight change to binary name. Typically this is easy to spot and add to whitelist],,36480ae1-a1cb-4eaa-a0d6-29801d7e9142,medium,"{u'category': u'process_creation', u'product': u'windows'}",2020/09/06,"[https://attack.mitre.org/techniques/T1036/, https://mgreen27.github.io/posts/2019/05/12/BinaryRename.html, https://mgreen27.github.io/posts/2019/05/29/BinaryRename2.html]",,experimental,"[attack.defense_evasion, attack.t1036, attack.t1036.003]",Renamed Binary,,,,
785,"Matthew Green - @mgreen27, Florian Roth",2019/06/15,Detects the execution of a renamed binary often used by attackers or malware leveraging new Sysmon OriginalFileName datapoint.,"{u'filter': {u'Image|endswith': [u'\powershell.exe', u'\powershell_ise.exe', u'\psexec.exe', u'\psexec64.exe', u'\cscript.exe', u'\wscript.exe', u'\mshta.exe', u'\regsvr32.exe', u'\wmic.exe', u'\certutil.exe', u'\rundll32.exe', u'\cmstp.exe', u'\msiexec.exe']}, u'selection': {u'OriginalFileName': [u'powershell.exe', u'powershell_ise.exe', u'psexec.exe', u'psexec.c', u'cscript.exe', u'wscript.exe', u'mshta.exe', u'regsvr32.exe', u'wmic.exe', u'certutil.exe', u'rundll32.exe', u'cmstp.exe', u'msiexec.exe']}, u'condition': u'selection and not filter'}",[Custom applications use renamed binaries adding slight change to binary name. Typically this is easy to spot and add to whitelist],,0ba1da6d-b6ce-4366-828c-18826c9de23e,high,"{u'category': u'process_creation', u'product': u'windows'}",2020/09/06,"[https://attack.mitre.org/techniques/T1036/, https://mgreen27.github.io/posts/2019/05/12/BinaryRename.html, https://mgreen27.github.io/posts/2019/05/29/BinaryRename2.html]",,experimental,"[attack.defense_evasion, attack.t1036, attack.t1036.003]",Highly Relevant Renamed Binary,,,,
786,"Markus Neis, Swisscom",2019/06/04,Detects renamed jusched.exe used by cobalt group,"{u'filter': {u'Image|endswith': [u'\jusched.exe']}, u'selection1': {u'Description': u'Java Update Scheduler'}, u'condition': u'(selection1 or selection2) and not filter', u'selection2': {u'Description': u'Java(TM) Update Scheduler'}}","[penetration tests, red teaming]",,edd8a48c-1b9f-4ba1-83aa-490338cd1ccb,high,"{u'category': u'process_creation', u'product': u'windows'}",2020/09/06,[https://www.bitdefender.com/files/News/CaseStudies/study/262/Bitdefender-WhitePaper-An-APT-Blueprint-Gaining-New-Visibility-into-Financial-Threats-interactive.pdf],,experimental,"[attack.execution, attack.defense_evasion, attack.t1036, attack.t1036.003]",Renamed jusched.exe,,,,
787,Sittikorn S,2021/06/22,"Detects the execution of a renamed meg.exe of MegaSync during incident response engagements associated with ransomware families like Nefilim, Sodinokibi, Pysa, and Conti.","{u'selection_orig': {u'OriginalFileName': u'meg.exe'}, u'filter': {u'Image|endswith': u'\meg.exe'}, u'condition': u'selection_proc or ( selection_orig and not filter )', u'selection_proc': {u'ParentImage|endswith': u'\explorer.exe', u'CommandLine|contains': u'C:\Windows\Temp\meg.exe'}}","[Software that illegaly integrates MegaSync in a renamed form, Administrators that have renamed MegaSync]",,643bdcac-8b82-49f4-9fd9-25a90b929f3b,high,"{u'category': u'process_creation', u'product': u'windows'}",,[https://redcanary.com/blog/rclone-mega-extortion/],,experimental,"[attack.defense_evasion, attack.t1218]",Renamed MegaSync,,,,
788,Jason Lynch,2019/04/17,Detects execution of renamed paexec via imphash and executable product string,"{u'filter1': {u'Image|contains': u'paexec'}, u'selection1': {u'Product|contains': [u'PAExec']}, u'condition': u'(selection1 and selection2) and not filter1', u'selection2': {u'Imphash': [u'11D40A7B7876288F919AB819CC2D9802', u'6444f8a34e99b8f7d9647de66aabe516', u'dfd6aa3f7b2b1035b76b718f1ddc689f', u'1a6cca4d5460b1710a12dea39e4a592c']}}",[Unknown imphashes],,7b0666ad-3e38-4e3d-9bab-78b06de85f7b,medium,"{u'category': u'process_creation', u'product': u'windows'}",2020/09/06,"[sha256=01a461ad68d11b5b5096f45eb54df9ba62c5af413fa9eb544eacb598373a26bc, https://summit.fireeye.com/content/dam/fireeye-www/summit/cds-2018/presentations/cds18-technical-s05-att&cking-fin7.pdf]",,experimental,"[attack.defense_evasion, attack.t1036, attack.t1036.003, attack.g0046, car.2013-05-009]",Execution of Renamed PaExec,,,,
789,"Florian Roth, frack113",2019/08/22,Detects the execution of a renamed PowerShell often used by attackers or malware,"{u'filter': {u'Image|endswith': [u'\powershell.exe', u'\powershell_ise.exe', u'\pwsh.exe']}, u'selection': {u'Company': u'Microsoft Corporation', u'Description|startswith': [u'Windows PowerShell', u'pwsh']}, u'condition': u'selection and not filter'}",[Unknown],,d178a2d7-129a-4ba4-8ee6-d6e1fecd5d20,critical,"{u'category': u'process_creation', u'product': u'windows'}",2021/07/03,[https://twitter.com/christophetd/status/1164506034720952320],,experimental,"[car.2013-05-009, attack.defense_evasion, attack.t1036, attack.t1036.003]",Renamed PowerShell,,,,
790,Florian Roth,2019/11/18,Detects the execution of a renamed ProcDump executable often used by attackers or malware,"{u'filter': {u'Image|endswith': [u'\procdump.exe', u'\procdump64.exe']}, u'selection3': {u'CommandLine|contains|all': [u' -ma ', u'.dmp']}, u'selection1': {u'OriginalFileName': u'procdump'}, u'condition': u'( selection1 or selection2 or selection3 ) and not filter', u'selection2': {u'CommandLine|contains|all': [u' -ma ', u' -accepteula ']}}","[Procdump illegaly bundled with legitimate software, Weird admins who renamed binaries]",,4a0b2c7e-7cb2-495d-8b63-5f268e7bfd67,critical,"{u'category': u'process_creation', u'product': u'windows'}",2021/08/16,[https://docs.microsoft.com/en-us/sysinternals/downloads/procdump],,experimental,"[attack.defense_evasion, attack.t1036, attack.t1036.003]",Renamed ProcDump,,,,
791,Florian Roth,2019/05/21,Detects the execution of a renamed PsExec often used by attackers or malware,"{u'filter': {u'Image|endswith': [u'\PsExec.exe', u'\PsExec64.exe']}, u'selection': {u'Product': u'Sysinternals PsExec', u'Description': u'Execute processes remotely'}, u'condition': u'selection and not filter'}","[Software that illegaly integrates PsExec in a renamed form, Administrators that have renamed PsExec and no one knows why]",,a7a7e0e5-1d57-49df-9c58-9fe5bc0346a2,high,"{u'category': u'process_creation', u'product': u'windows'}",2020/09/06,[https://www.trendmicro.com/vinfo/hk-en/security/news/cybercrime-and-digital-threats/megacortex-ransomware-spotted-attacking-enterprise-networks],,experimental,"[car.2013-05-009, attack.defense_evasion, attack.t1036, attack.t1036.003]",Renamed PsExec,,,,
792,Florian Roth,2021/08/12,Detects the execution of whoami that has been renamed to a different name to avoid detection,"{u'filter': {u'Image|endswith': u'\whoami.exe'}, u'selection': {u'OriginalFileName': u'whoami.exe'}, u'condition': u'selection and not filter'}",[Unknown],,f1086bf7-a0c4-4a37-9102-01e573caf4a0,critical,"{u'category': u'process_creation', u'product': u'windows'}",,"[https://brica.de/alerts/alert/public/1247926/agent-tesla-keylogger-delivered-inside-a-power-iso-daa-archive/, https://app.any.run/tasks/7eaba74e-c1ea-400f-9c17-5e30eee89906/]",,experimental,"[attack.discovery, attack.t1033, car.2016-03-001]",Renamed Whoami Execution,,,,
793,"Bartlomiej Czyz, Relativity",2021/01/31,Detects rundll32 execution without parameters as observed when running Metasploit windows/smb/psexec exploit module,"{u'selection': {u'CommandLine': u'rundll32.exe'}, u'condition': u'selection'}",[Unknown],"[ComputerName, SubjectUserName, CommandLine, Image, ParentImage]",5bb68627-3198-40ca-b458-49f973db8752,high,"{u'category': u'process_creation', u'product': u'windows'}",,[https://bczyz1.github.io/2021/01/30/psexec.html],,experimental,"[attack.lateral_movement, attack.t1021.002, attack.t1570, attack.execution, attack.t1569.002]",Rundll32 Without Parameters,,,,
